"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"498" "GO:0010468" "regulation of gene expression" "4, 5" "Biological_process" NA NA "21" 245 245 7 2.85714285714286 0.31778229045671 0.000963167973190269 0.0466698663373103 0.125277448897712 0.673358727978429 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"1147" "GO:0051171" "regulation of nitrogen compound metabolic process" "3, 4" "Biological_process" NA NA "22" 243 243 7 2.88065843621399 0.32066401284679 0.000939083854276516 0.0466698663373103 0.12640778102558 0.679553521766721 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"767" "GO:0031323" "regulation of cellular metabolic process" "3, 4" "Biological_process" NA NA "23" 254 254 8 3.1496062992126 0.351656580274772 0.00125933896712915 0.0583676234330294 0.148717288108491 0.713143882460503 "Rv0339c, Rv0890c, Rv1129c, Rv1437, Rv1474c, Rv2327, Rv3295, Rv3414c"
"979" "GO:0044106" "cellular amine metabolic process" "4, 5" "Biological_process" NA NA "24" 17 17 6 35.2941176470588 6.26015166466755 0.00157159862461785 0.0698051722434428 1.88802988180777 18.6115930508291 "Rv1609, Rv1611, Rv1612, Rv1613, Rv2601, Rv2860c"
"479" "GO:0009889" "regulation of biosynthetic process" "3, 4" "Biological_process" NA NA "25" 234 234 7 2.99145299145299 0.33426009693552 0.00180839908131679 0.0741443623339882 0.13170202799351 0.708790403191796 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"770" "GO:0031326" "regulation of cellular biosynthetic process" "4, 5" "Biological_process" NA NA "26" 233 233 7 3.00429184549356 0.335837610630678 0.00178650739937222 0.0741443623339882 0.132316118315182 0.71219595289216 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"17" "GO:0000162" "tryptophan biosynthetic process" "6, 7, 8, 9" "Biological_process" NA NA "27" 8 8 4 50 11.4224143799776 0.00230101387831544 0.0807080289603369 2.11705018715533 61.6349557032747 "Rv1609, Rv1611, Rv1612, Rv1613"
"893" "GO:0042435" "indole-containing compound biosynthetic process" "5" "Biological_process" NA NA "27" 8 8 4 50 11.4224143799776 0.00230101387831544 0.0807080289603369 2.11705018715533 61.6349557032747 "Rv1609, Rv1611, Rv1612, Rv1613"
"1067" "GO:0046219" "indolalkylamine biosynthetic process" "6, 7, 8" "Biological_process" NA NA "27" 8 8 4 50 11.4224143799776 0.00230101387831544 0.0807080289603369 2.11705018715533 61.6349557032747 "Rv1609, Rv1611, Rv1612, Rv1613"
"308" "GO:0008234" "cysteine-type peptidase activity" "7, 8" "Biological_process" NA NA "28" 8 8 4 50 11.4224143799776 0.00230101387831544 0.0807080289603369 2.11705018715533 61.6349557032747 "Rv0319, Rv0658c, Rv1477, Rv1478"
"455" "GO:0009308" "amine metabolic process" "4" "Biological_process" NA NA "29" 18 18 6 33.3333333333333 5.73786898349351 0.00219858843323148 0.0807080289603369 1.75465373246446 16.6504066852836 "Rv1609, Rv1611, Rv1612, Rv1613, Rv2601, Rv2860c"
"482" "GO:0009892" "negative regulation of metabolic process" "2, 3, 4" "Biological_process" NA NA "30" 78 78 0 0 0 0.0024984661873275 0.0807080289603369 0 0.539318381802795 ""
"500" "GO:0010556" "regulation of macromolecule biosynthetic process" "4, 5" "Biological_process" NA NA "31" 227 227 7 3.08370044052863 0.345603825023226 0.0024310374061927 0.0807080289603369 0.136117239518454 0.733210242462033 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"738" "GO:0022904" "respiratory electron transport chain" "4, 5, 6" "Biological_process" NA NA "32" 18 18 6 33.3333333333333 5.73786898349351 0.00219858843323148 0.0807080289603369 1.75465373246446 16.6504066852836 "Rv3149, Rv3151, Rv3155, Rv3156, Rv3157, Rv3158"
"1393" "GO:2000112" "regulation of cellular macromolecule biosynthetic process" "5, 6" "Biological_process" NA NA "33" 225 225 7 3.11111111111111 0.348978682431068 0.0024175523582914 0.0807080289603369 0.137430808085689 0.740483841819965 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"230" "GO:0006568" "tryptophan metabolic process" "5, 6, 7, 8" "Biological_process" NA NA "34" 9 9 4 44.4444444444444 9.13705946759231 0.003878602504448 0.12160559616887 1.80370180403548 42.7064782839748 "Rv1609, Rv1611, Rv1612, Rv1613"
"236" "GO:0006586" "indolalkylamine metabolic process" "5, 6, 7" "Biological_process" NA NA "34" 9 9 4 44.4444444444444 9.13705946759231 0.003878602504448 0.12160559616887 1.80370180403548 42.7064782839748 "Rv1609, Rv1611, Rv1612, Rv1613"
"892" "GO:0042430" "indole-containing compound metabolic process" "4" "Biological_process" NA NA "34" 9 9 4 44.4444444444444 9.13705946759231 0.003878602504448 0.12160559616887 1.80370180403548 42.7064782839748 "Rv1609, Rv1611, Rv1612, Rv1613"
"567" "GO:0015937" "coenzyme A biosynthetic process" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "35" 5 5 3 60 17.0826362215991 0.00469510197308596 0.142999391523132 1.94952044970803 204.850794762182 "Rv1092c, Rv1631, Rv2965c"
"338" "GO:0009060" "aerobic respiration" "5, 6" "Biological_process" NA NA "36" 34 34 8 23.5294117647059 3.54100063902309 0.0048411663208799 0.143352313834944 1.37378919867218 8.13804947460138 "Rv1098c, Rv1475c, Rv1837c, Rv3146, Rv3152, Rv3153, Rv3157, Rv3339c"
"506" "GO:0010605" "negative regulation of macromolecule metabolic process" "3, 4, 5" "Biological_process" NA NA "37" 68 68 0 0 0 0.00572321252718247 0.164890393350717 0 0.622527696905595 ""
"427" "GO:0009225" "nucleotide-sugar metabolic process" "4, 5, 6" "Biological_process" NA NA "38" 16 16 5 31.25 5.20158708794042 0.00708145247514504 0.193559700987298 1.40782333789962 16.3615965655597 "Rv0993, Rv3255c, Rv3464, Rv3465, Rv3808c"
"1336" "GO:0098797" "plasma membrane protein complex" "3, 4" "Cell_Components" NA NA "39" 36 36 8 22.2222222222222 3.28639937402495 0.0069954224861883 0.193559700987298 1.2832410511728 7.48048010714839 "Rv0928, Rv2060, Rv3146, Rv3149, Rv3150, Rv3153, Rv3157, Rv3759c"
"677" "GO:0019219" "regulation of nucleobase-containing compound metabolic process" "4, 5" "Biological_process" NA NA "40" 208 208 7 3.36538461538462 0.380376320671836 0.00842808287036661 0.219716553839396 0.149690308698566 0.808221318250493 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"1017" "GO:0045226" "extracellular polysaccharide biosynthetic process" "6, 7" "Biological_process" NA NA "41" 23 23 6 26.0869565217391 4.04609489566379 0.0084506366861306 0.219716553839396 1.29662579172712 10.8530443512686 "Rv3464, Rv3465, Rv3782, Rv3806c, Rv3807c, Rv3808c"
"1074" "GO:0046379" "extracellular polysaccharide metabolic process" "5, 6" "Biological_process" NA NA "41" 23 23 6 26.0869565217391 4.04609489566379 0.0084506366861306 0.219716553839396 1.29662579172712 10.8530443512686 "Rv3464, Rv3465, Rv3782, Rv3806c, Rv3807c, Rv3808c"
"768" "GO:0031324" "negative regulation of cellular metabolic process" "3, 4, 5" "Biological_process" NA NA "42" 63 63 0 0 0 0.00866861946477612 0.22001781784408 0 0.674296655892579 ""
"1223" "GO:0055086" "nucleobase-containing small molecule metabolic process" "3, 4, 5" "Biological_process" NA NA "43" 172 172 24 13.953488372093 1.90083803188604 0.00928374355628025 0.230150479790576 1.16143091281136 2.99520316666902 "Rv0295c, Rv0803, Rv0891c, Rv0957, Rv0993, Rv1023, Rv1092c, Rv1354c, Rv1437, Rv1631, Rv1695, Rv1700, Rv1837c, Rv2139, Rv2435c, Rv2965c, Rv3255c, Rv3282, Rv3396c, Rv3464, Rv3465, Rv3624c, Rv3672c, Rv3808c"
"1159" "GO:0051252" "regulation of RNA metabolic process" "4, 5, 6, 7" "Biological_process" NA NA "44" 201 201 7 3.48258706467662 0.394903978799721 0.0111216302324625 0.263459062840113 0.15530229859001 0.839624536356224 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"1380" "GO:1903506" "regulation of nucleic acid-templated transcription" "6, 7, 8, 9" "Biological_process" NA NA "45" 199 199 7 3.51758793969849 0.399249283623361 0.0110233803863818 0.263459062840113 0.156993372146733 0.849044914427707 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"1399" "GO:2001141" "regulation of RNA biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "45" 199 199 7 3.51758793969849 0.399249283623361 0.0110233803863818 0.263459062840113 0.156993372146733 0.849044914427707 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"183" "GO:0006399" "tRNA metabolic process" "7, 8" "Biological_process" NA NA "46" 55 55 10 18.1818181818182 2.56069413654931 0.0117648498259998 0.2726376068373 1.13929498471275 5.21867052057012 "Rv1007c, Rv1301, Rv1649, Rv1650, Rv2118c, Rv2793c, Rv2906c, Rv2992c, Rv3024c, Rv3336c"
"509" "GO:0010629" "negative regulation of gene expression" "4, 5, 6" "Biological_process" NA NA "47" 58 58 0 0 0 0.0131387529060116 0.297090507399547 0 0.735286907794397 ""
"996" "GO:0044264" "cellular polysaccharide metabolic process" "4, 5" "Biological_process" NA NA "48" 40 40 8 20 2.87245154780816 0.0133774337290603 0.297090507399547 1.13371555248776 6.43464678542228 "Rv0111, Rv1328, Rv3464, Rv3465, Rv3782, Rv3806c, Rv3807c, Rv3808c"
"179" "GO:0006355" "regulation of transcription, DNA-templated" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "49" 196 196 7 3.57142857142857 0.405939654288699 0.0149246097724109 0.324686408518164 0.1595976595806 0.863531455646492 "Rv0339c, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"331" "GO:0008907" "integrase activity" "6, 7, 8" "Biological_process" NA NA "50" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv1701, Rv2894c"
"334" "GO:0009009" "site-specific recombinase activity" "7, 8, 9" "Biological_process" NA NA "50" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv1701, Rv2894c"
"536" "GO:0015647" "peptidoglycan transmembrane transporter activity" "6, 7" "Biological_process" NA NA "51" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2154c, Rv3910"
"537" "GO:0015648" "lipid-linked peptidoglycan transporter activity" "7, 8" "Biological_process" NA NA "51" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2154c, Rv3910"
"554" "GO:0015835" "peptidoglycan transport" "5, 6" "Biological_process" NA NA "51" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2154c, Rv3910"
"555" "GO:0015836" "lipid-linked peptidoglycan transport" "6, 7" "Biological_process" NA NA "51" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2154c, Rv3910"
"559" "GO:0015886" "heme transport" "5, 10" "Biological_process" NA NA "52" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv0203, Rv0529"
"574" "GO:0016021" "integral component of membrane" "3, 4" "Cell_Components" NA NA "53" 723 722 75 10.387811634349 1.40551014414844 0.0158640123189369 0.337548213577387 1.05562121150204 1.85460400521859 "Rv0111, Rv0157, Rv0175, Rv0176, Rv0178, Rv0204c, Rv0226c, Rv0338c, Rv0402c, Rv0436c, Rv0446c, Rv0529, Rv0541c, Rv0544c, Rv0545c, Rv0556, Rv0658c, Rv0677c, Rv0928, Rv1097c, Rv1233c, Rv1272c, Rv1282c, Rv1283c, Rv1290c, Rv1481, Rv1550, Rv1607, Rv1614, Rv1697, Rv1698, Rv1836c, Rv2060, Rv2075c, Rv2154c, Rv2164c, Rv2198c, Rv2240c, Rv2272, Rv2273, Rv2435c, Rv2473, Rv2508c, Rv2551c, Rv2587c, Rv2599, Rv2601, Rv2748c, Rv2836c, Rv2856, Rv3145, Rv3152, Rv3154, Rv3155, Rv3156, Rv3157, Rv3158, Rv3200c, Rv3330, Rv3331, Rv3486, Rv3578, Rv3604c, Rv3630, Rv3671c, Rv3738c, Rv3759c, Rv3783, Rv3794, Rv3806c, Rv3807c, Rv3882c, Rv3883c, Rv3903c, Rv3910"
"666" "GO:0018315" "molybdenum incorporation into molybdenum-molybdopterin complex" "7, 8" "Biological_process" NA NA "54" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv0866, Rv0994"
"865" "GO:0042040" "metal incorporation into metallo-molybdopterin complex" "6, 7" "Biological_process" NA NA "54" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv0866, Rv0994"
"711" "GO:0019679" "propionate metabolic process, methylcitrate cycle" "6, 7, 8, 10" "Biological_process" NA NA "55" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv1129c, Rv1475c"
"796" "GO:0032774" "RNA biosynthetic process" "5, 6, 7" "Biological_process" NA NA "56" 209 209 8 3.82775119617225 0.436097347508336 0.018311358066643 0.337548213577387 0.183982234013699 0.887404372723434 "Rv0339c, Rv0668, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"818" "GO:0033692" "cellular polysaccharide biosynthetic process" "5, 6" "Biological_process" NA NA "57" 34 34 7 20.5882352941176 2.97371304937122 0.0173398637459676 0.337548213577387 1.08439522646752 7.07134234013896 "Rv0111, Rv3464, Rv3465, Rv3782, Rv3806c, Rv3807c, Rv3808c"
"1120" "GO:0046930" "pore complex" "3, 4, 5" "Cell_Components" NA NA "58" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv1698, Rv3903c"
"1183" "GO:0052008" "disruption by symbiont of host cellular component" "7, 8" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1187" "GO:0052043" "modification by symbiont of host cellular component" "7" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1188" "GO:0052111" "modification by symbiont of host structure" "6" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1193" "GO:0052185" "modification of structure of other organism involved in symbiotic interaction" "5" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1194" "GO:0052188" "modification of cellular component in other organism involved in symbiotic interaction" "6" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1197" "GO:0052368" "disruption by organism of cellular component in other organism involved in symbiotic interaction" "6" "Biological_process" NA NA "59" 3 3 2 66.6666666666667 22.7194053492763 0.0186823120085045 0.337548213577387 1.1791184310435 1329.46749654398 "Rv2349c, Rv2350c"
"1127" "GO:0048523" "negative regulation of cellular process" "2, 3, 4" "Biological_process" NA NA "60" 77 77 1 1.2987012987013 0.146169401466838 0.0191595392406069 0.340401147174783 0.00364473798158808 0.845596547905019 "Rv3151"
"771" "GO:0031327" "negative regulation of cellular biosynthetic process" "4, 5, 6" "Biological_process" NA NA "61" 53 53 0 0 0 0.0199309631352281 0.348301749215626 0 0.808227963867507 ""
"480" "GO:0009890" "negative regulation of biosynthetic process" "3, 4, 5" "Biological_process" NA NA "62" 54 54 0 0 0 0.020319116069695 0.349357705327336 0 0.792527063700279 ""
"1148" "GO:0051172" "negative regulation of nitrogen compound metabolic process" "3, 4, 5" "Biological_process" NA NA "63" 55 55 0 0 0 0.0209144708712232 0.35388612617022 0 0.777416045309354 ""
"1266" "GO:0071555" "cell wall organization" "3, 4" "Biological_process" NA NA "64" 56 56 10 17.8571428571429 2.5044035169806 0.0217192477323004 0.361761220041128 1.11570401026378 5.09291847970122 "Rv0237, Rv1477, Rv1478, Rv2154c, Rv2525c, Rv3782, Rv3794, Rv3806c, Rv3807c, Rv3808c"
"175" "GO:0006351" "transcription, DNA-templated" "5, 6, 7, 8, 9" "Biological_process" NA NA "65" 201 201 8 3.98009950248756 0.455230907914596 0.0238788775828251 0.379371133847956 0.191962724920094 0.927040054194396 "Rv0339c, Rv0668, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"714" "GO:0019693" "ribose phosphate metabolic process" "4, 5" "Biological_process" NA NA "66" 100 100 15 15 2.0439214639389 0.0234658009624757 0.379371133847956 1.08243494311304 3.61858847541989 "Rv0295c, Rv0803, Rv0957, Rv1023, Rv1092c, Rv1437, Rv1611, Rv1631, Rv1700, Rv1837c, Rv2139, Rv2435c, Rv2965c, Rv3396c, Rv3624c"
"973" "GO:0044003" "modification by symbiont of host morphology or physiology" "5" "Biological_process" NA NA "67" 22 21 5 23.8095238095238 3.57204462679555 0.0235772934035242 0.379371133847956 1.0166397456629 10.292333926001 "Rv0183, Rv0928, Rv2349c, Rv2350c, Rv3151"
"1179" "GO:0051817" "modification of morphology or physiology of other organism involved in symbiotic interaction" "4" "Biological_process" NA NA "67" 22 21 5 23.8095238095238 3.57204462679555 0.0235772934035242 0.379371133847956 1.0166397456629 10.292333926001 "Rv0183, Rv0928, Rv2349c, Rv2350c, Rv3151"
"1322" "GO:0097659" "nucleic acid-templated transcription" "6, 7, 8" "Biological_process" NA NA "68" 204 204 8 3.92156862745098 0.447872807110551 0.02420003480456 0.379371133847956 0.188892750865232 0.911791779196932 "Rv0339c, Rv0668, Rv0890c, Rv1129c, Rv1474c, Rv2327, Rv3295, Rv3414c"
"709" "GO:0019637" "organophosphate metabolic process" "3, 4" "Biological_process" NA NA "69" 232 230 28 12.1739130434783 1.62149137461708 0.0250081978219408 0.386358534466505 1.03241365862366 2.46598179339325 "Rv0295c, Rv0436c, Rv0557, Rv0803, Rv0866, Rv0891c, Rv0957, Rv0994, Rv1023, Rv1092c, Rv1354c, Rv1437, Rv1611, Rv1631, Rv1695, Rv1697, Rv1700, Rv1837c, Rv2139, Rv2435c, Rv2604c, Rv2965c, Rv3119, Rv3282, Rv3377c, Rv3396c, Rv3624c, Rv3672c"
"267" "GO:0006753" "nucleoside phosphate metabolic process" "4, 5, 6" "Biological_process" NA NA "70" 141 141 19 13.4751773049645 1.80865532967168 0.0263970322113639 0.401989090533056 1.03786712215582 2.99805745141262 "Rv0295c, Rv0803, Rv0891c, Rv0957, Rv1023, Rv1092c, Rv1354c, Rv1437, Rv1631, Rv1695, Rv1700, Rv1837c, Rv2139, Rv2435c, Rv2965c, Rv3282, Rv3396c, Rv3624c, Rv3672c"
"101" "GO:0005976" "polysaccharide metabolic process" "4" "Biological_process" NA NA "71" 46 46 8 17.3913043478261 2.41523911854051 0.0297073646528425 0.421669689508826 0.964713970027691 5.31476524732922 "Rv0111, Rv1328, Rv3464, Rv3465, Rv3782, Rv3806c, Rv3807c, Rv3808c"
"192" "GO:0006418" "tRNA aminoacylation for protein translation" "6, 7, 8, 9, 10" "Biological_process" NA NA "72" 22 22 5 22.7272727272727 3.36112233945868 0.0285431725033587 0.421669689508826 0.963091229913997 9.57329804159374 "Rv1007c, Rv1649, Rv1650, Rv2992c, Rv3336c"
